productId,productName,stockCode,stockUnit,createdDate,releaseDate,productJson,productStateId,barcode,flagStockOption,stockLimitId,productSizeId,description,shortDescription,flagPriceOption,productContent,productTypeId,metaId,importName,taxId,serialNo,productBranchId,companyId,productId.1,stokQuantity,taxTotal,itemPrice,regularPrice,saleFlag,oldPrice,flagStockManage,saleTag,flagStockOnline,flagOnStock,flagActive,flagLock,currencyId,purchasePrice
239876,ALPA SÜT 1 LİTREXMEE4,8694579276200,1,"2024/07/06 20:47:14,047","2024/07/06 21:12:33,737",,3,8694579276200,False,69796,,,,,,1,,ALPA SÜT 1 LİTRE,,,240643,2251,239876,0.0,0.0,16,16,False,16,True,,,False,,,1,
239880,ZUBİZ GELİBOLU 33 CL CAMR4AGC,8690131923775,1,"2024/07/06 21:50:48,177","2024/07/06 21:50:48,177",,3,8690131923775,False,69800,,,,,,1,,ZUBİZ GELİBOLU 33 CL CAM,,,240647,2251,239880,10.0,0.0,10,10,False,10,True,,,False,,,1,
239815,VİVİDENT ALOE VERA9OPAN,80763455,1,"2024/07/06 17:58:48,803","2024/07/06 17:58:48,803",,3,80763455,False,69735,,,,,,1,,VİVİDENT ALOE VERA,,,240582,2251,239815,0.0,0.0,20,20,False,20,True,,,False,,,1,
239770,VİVİDENT KLASİK NANELİD78R9,80959600,1,"2024/07/06 17:58:48,297","2024/07/06 17:58:48,297",,3,80959600,False,69690,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240537,2251,239770,0.0,0.0,8,8,False,8,True,,,False,,,1,
239815,VİVİDENT ALOE VERAJ18H9,80763455,1,"2024/07/06 17:58:48,803","2024/07/06 17:58:48,803",,3,80763455,False,69735,,,,,,1,,VİVİDENT ALOE VERA,,,240582,2251,239815,0.0,0.0,20,20,False,20,True,,,False,,,1,
239874,ÇİFTLİK SÜT 1 LİTREZN14A,8694580150357,1,"2024/07/06 20:44:52,517","2024/07/06 20:55:55,750",,3,8694580150357,False,69794,,,,,,1,,ÇİFTLİK SÜT 1 LİTRE,,,240641,2251,239874,0.0,0.0,20,20,False,20,True,,,False,,,1,
239886,PAŞABAHÇE DESENLİ SU BARDAĞI 6 ADET0I123,8693357565913,1,"2024/07/07 16:57:54,997","2024/07/07 16:59:25,740",,3,8693357565913,False,69806,,,,,,1,,PAŞABAHÇE DESENLİ SU BARDAĞI 6 ADET,,,240653,2251,239886,0.0,0.0,185,185,False,185,True,,,False,,,1,
239876,ALPA SÜT 1 LİTRE10WZZ,8694579276200,1,"2024/07/06 20:47:14,047","2024/07/06 21:12:33,737",,3,8694579276200,False,69796,,,,,,1,,ALPA SÜT 1 LİTRE,,,240643,2251,239876,0.0,0.0,16,16,False,16,True,,,False,,,1,
239805,ÇİFTLİK SÜT 1 LİTREO57UR,8694580150357,1,"2024/07/06 17:58:48,700","2024/07/06 17:58:48,700",,3,8694580150357,False,69725,,,,,,1,,ÇİFTLİK SÜT 1 LİTRE,,,240572,2251,239805,0.0,0.0,17,17,False,17,True,,,False,,,1,
239847,VİVİDENT PROSAFT NANEN7WGA,86805999,1,"2024/07/06 18:04:05,963","2024/07/06 18:04:05,963",,3,86805999,False,69767,,,,,,1,,VİVİDENT PROSAFT NANE,,,240614,2251,239847,0.0,0.0,20,20,False,20,True,,,False,,,1,
239892,TANG PORTAKAL ICECEK TOZUPTD6E,8684278458026,1,"2024/07/08 12:59:39,530","2024/07/08 13:46:50,857",,3,8684278458026,False,69812,,,,,,1,,TANG PORTAKAL ICECEK TOZU,,,240659,2251,239892,96.0,0.0,5,5,False,5,True,,,False,,,1,
239804,VİVİDENT PROSAFT NANE2VWBT,86805999,1,"2024/07/06 17:58:48,693","2024/07/06 17:58:48,693",,3,86805999,False,69724,,,,,,1,,VİVİDENT PROSAFT NANE,,,240571,2251,239804,0.0,0.0,10,10,False,10,True,,,False,,,1,
239841,ZUBİZ BİRA 33 CL CAMINV1N,8690131923775,1,"2024/07/06 18:01:53,803","2024/07/06 18:01:53,803",,3,8690131923775,False,69761,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240608,2251,239841,0.0,0.0,12,12,False,12,True,,,False,,,1,
239783,DİYARBEKİR SÜT 1 LİTREL6TI4,8694580140075,1,"2024/07/06 17:58:48,437","2024/07/06 17:58:48,437",,3,8694580140075,False,69703,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240550,2251,239783,0.0,0.0,10,10,False,10,True,,,False,,,1,
239784,VİVİDENT ALOE VERA55JHH,80763455,1,"2024/07/06 17:58:48,443","2024/07/06 17:58:48,443",,3,80763455,False,69704,,,,,,1,,VİVİDENT ALOE VERA,,,240551,2251,239784,0.0,0.0,15,15,False,15,True,,,False,,,1,
239791,ALPA SÜT 1 LİTRE5BZPH,8694579276200,1,"2024/07/06 17:58:48,543","2024/07/06 17:58:48,543",,3,8694579276200,False,69711,,,,,,1,,ALPA SÜT 1 LİTRE,,,240558,2251,239791,0.0,0.0,20,20,False,20,True,,,False,,,1,
239830,AVŞAR FANTA 33 CLUSJBI,8690520580742,1,"2024/07/06 17:59:32,623","2024/07/06 17:59:32,623",,3,8690520580742,False,69750,,,,,,1,,AVŞAR FANTA 33 CL,,,240597,2251,239830,0.0,0.0,20,20,False,20,True,,,False,,,1,
239804,VİVİDENT PROSAFT NANE0UFZR,86805999,1,"2024/07/06 17:58:48,693","2024/07/06 17:58:48,693",,3,86805999,False,69724,,,,,,1,,VİVİDENT PROSAFT NANE,,,240571,2251,239804,0.0,0.0,10,10,False,10,True,,,False,,,1,
239874,ÇİFTLİK SÜT 1 LİTRE6E6MO,8694580150357,1,"2024/07/06 20:44:52,517","2024/07/06 20:55:55,750",,3,8694580150357,False,69794,,,,,,1,,ÇİFTLİK SÜT 1 LİTRE,,,240641,2251,239874,0.0,0.0,20,20,False,20,True,,,False,,,1,
239801,ÇİFTLİK YOGURT 1 KGGTIXS,8694580150395,1,"2024/07/06 17:58:48,663","2024/07/06 17:58:48,663",,3,8694580150395,False,69721,,,,,,1,,ÇİFTLİK YOGURT 1 KG,,,240568,2251,239801,0.0,0.0,10,10,False,10,True,,,False,,,1,
239865,ALPA SÜT 1 LİTREYF7MQ,8694579276200,1,"2024/07/06 18:25:56,067","2024/07/06 18:25:56,067",,3,8694579276200,False,69785,,,,,,1,,ALPA SÜT 1 LİTRE,,,240632,2251,239865,14.0,0.0,16,16,False,16,True,,,False,,,1,
239853,VİVİDENT ALOE VERAOFOAS,80763455,1,"2024/07/06 18:12:36,870","2024/07/06 18:12:36,870",,3,80763455,False,69773,,,,,,1,,VİVİDENT ALOE VERA,,,240620,2251,239853,0.0,0.0,10,10,False,10,True,,,False,,,1,
239776,VİVİDENT PROSAFT NANE2DSNN,86805999,1,"2024/07/06 17:58:48,363","2024/07/06 17:58:48,363",,3,86805999,False,69696,,,,,,1,,VİVİDENT PROSAFT NANE,,,240543,2251,239776,0.0,0.0,12,12,False,12,True,,,False,,,1,
239885,YILDIZ AYAKLI KAHVE YANI 6 ADETH1BKE,6772504921894,1,"2024/07/07 13:25:36,893","2024/07/07 13:37:31,757",,3,6772504921894,False,69805,,,,,,1,,YILDIZ AYAKLI KAHVE YANI 6 ADET,,,240652,2251,239885,0.0,0.0,150,150,True,150,True,,,False,,,1,
239833,ÇİFTLİK YOGURT 500 GRVEKEL,8694580150388,1,"2024/07/06 17:59:32,667","2024/07/06 17:59:32,667",,3,8694580150388,False,69753,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240600,2251,239833,0.0,0.0,15,15,False,15,True,,,False,,,1,
239770,VİVİDENT KLASİK NANELİ24PBM,80959600,1,"2024/07/06 17:58:48,297","2024/07/06 17:58:48,297",,3,80959600,False,69690,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240537,2251,239770,0.0,0.0,8,8,False,8,True,,,False,,,1,
239807,ZUBİZ BİRA 33 CL CAM2MDAA,8690131923775,1,"2024/07/06 17:58:48,717","2024/07/06 17:58:48,717",,3,8690131923775,False,69727,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240574,2251,239807,0.0,0.0,15,15,False,15,True,,,False,,,1,
239807,ZUBİZ BİRA 33 CL CAMZNPQO,8690131923775,1,"2024/07/06 17:58:48,717","2024/07/06 17:58:48,717",,3,8690131923775,False,69727,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240574,2251,239807,0.0,0.0,15,15,False,15,True,,,False,,,1,
239868,VİVİDENT ALOE VERAGAJCS,80763455,1,"2024/07/06 18:32:30,250","2024/07/06 18:32:30,250",,3,80763455,False,69788,,,,,,1,,VİVİDENT ALOE VERA,,,240635,2251,239868,12.0,0.0,26,26,False,26,True,,,False,,,1,
239806,ALPA SÜT 1 LİTREAMQ3P,8694579276200,1,"2024/07/06 17:58:48,707","2024/07/06 17:58:48,707",,3,8694579276200,False,69726,,,,,,1,,ALPA SÜT 1 LİTRE,,,240573,2251,239806,0.0,0.0,10,10,False,10,True,,,False,,,1,
239807,ZUBİZ BİRA 33 CL CAMT7M0N,8690131923775,1,"2024/07/06 17:58:48,717","2024/07/06 17:58:48,717",,3,8690131923775,False,69727,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240574,2251,239807,0.0,0.0,15,15,False,15,True,,,False,,,1,
239780,DİYARBEKİR SÜT 1 LİTREH6P50,8694580140075,1,"2024/07/06 17:58:48,407","2024/07/06 17:58:48,407",,3,8694580140075,False,69700,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240547,2251,239780,0.0,0.0,12,12,False,12,True,,,False,,,1,
239884,PAŞABAHÇE LIVE BEAUTIFUL 6 KAHVE YANI BARDAKV6VQ6,8693357553835,1,"2024/07/07 13:21:03,440","2024/07/07 13:36:46,220",,3,8693357553835,False,69804,,,,,,1,,PAŞABAHÇE LIVE BEAUTIFUL 6 KAHVE YANI BARDAK,,,240651,2251,239884,0.0,0.0,175,175,False,175,True,,,False,,,1,
239893,TANG VISNE ICECEK TOZUS6JGH,8684278458033,1,"2024/07/08 13:00:25,273","2024/07/08 14:24:21,287",,3,8684278458033,False,69813,,,,,,1,,TANG VISNE ICECEK TOZU,,,240660,2251,239893,94.0,0.0,5,5,False,5,True,,,False,,,1,
239831,ÇİFTLİK YOGURT 500 GRQGLNX,8694580150388,1,"2024/07/06 17:59:32,633","2024/07/06 17:59:32,633",,3,8694580150388,False,69751,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240598,2251,239831,0.0,0.0,12,12,False,12,True,,,False,,,1,
239845,ÇİFTLİK YOGURT 500 GRBTP56,8694580150388,1,"2024/07/06 18:04:05,963","2024/07/06 18:04:05,963",,3,8694580150388,False,69765,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240612,2251,239845,0.0,0.0,15,15,False,15,True,,,False,,,1,
239811,VİVİDENT ALOE VERAOQMR8,80763455,1,"2024/07/06 17:58:48,747","2024/07/06 17:58:48,747",,3,80763455,False,69731,,,,,,1,,VİVİDENT ALOE VERA,,,240578,2251,239811,0.0,0.0,18,18,False,18,True,,,False,,,1,
239788,DİYARBEKİR SÜT 1 LİTRE3EQ5M,8694580140075,1,"2024/07/06 17:58:48,493","2024/07/06 17:58:48,493",,3,8694580140075,False,69708,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240555,2251,239788,0.0,0.0,12,12,False,12,True,,,False,,,1,
239863,ZUBİZ BİRA 33 CL CAMFIMKH,8690131923775,1,"2024/07/06 18:18:58,417","2024/07/06 18:18:58,417",,3,8690131923775,False,69783,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240630,2251,239863,0.0,0.0,18,18,False,18,True,,,False,,,1,
239869,ZUBİZ BİRA 33 CL CAM0B67I,8690131923775,1,"2024/07/06 18:32:42,990","2024/07/06 18:32:42,990",,3,8690131923775,False,69789,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240636,2251,239869,11.0,0.0,20,20,False,20,True,,,False,,,1,
239799,ZUBİZ BİRA 50 CL CAM3RAT5,8690131923799,1,"2024/07/06 17:58:48,647","2024/07/06 17:58:48,647",,3,8690131923799,False,69719,,,,,,1,,ZUBİZ BİRA 50 CL CAM,,,240566,2251,239799,0.0,0.0,10,10,False,10,True,,,False,,,1,
239862,DİYARBEKİR SÜT 1 LİTRE1RPT4,8694580140075,1,"2024/07/06 18:15:16,063","2024/07/06 18:15:16,063",,3,8694580140075,False,69782,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240629,2251,239862,0.0,0.0,15,15,False,15,True,,,False,,,1,
239807,ZUBİZ BİRA 33 CL CAMGZH43,8690131923775,1,"2024/07/06 17:58:48,717","2024/07/06 17:58:48,717",,3,8690131923775,False,69727,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240574,2251,239807,0.0,0.0,15,15,False,15,True,,,False,,,1,
239777,ÇİFTLİK YOGURT 500 GR6QPLX,8694580150388,1,"2024/07/06 17:58:48,373","2024/07/06 17:58:48,373",,3,8694580150388,False,69697,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240544,2251,239777,0.0,0.0,10,10,False,10,True,,,False,,,1,
239884,PAŞABAHÇE LIVE BEAUTIFUL 6 KAHVE YANI BARDAKGSPNH,8693357553835,1,"2024/07/07 13:21:03,440","2024/07/07 13:36:46,220",,3,8693357553835,False,69804,,,,,,1,,PAŞABAHÇE LIVE BEAUTIFUL 6 KAHVE YANI BARDAK,,,240651,2251,239884,0.0,0.0,175,175,False,175,True,,,False,,,1,
239772,DİYARBEKİR SÜT 1 LİTREJKI6S,8694580140075,1,"2024/07/06 17:58:48,317","2024/07/06 17:58:48,317",,3,8694580140075,False,69692,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240539,2251,239772,0.0,0.0,20,20,False,20,True,,,False,,,1,
239866,FİYAT ETİKETİ 38*19 MMV8QVF,222,1,"2024/07/06 18:31:19,070","2024/07/06 18:31:19,070",,3,222,False,69786,,,,,,1,,FİYAT ETİKETİ 38*19 MM,,,240633,2251,239866,6.0,0.0,20,20,False,20,True,,,False,,,1,
239832,ALPA SÜT 1 LİTREIVFW5,8694579276200,1,"2024/07/06 17:59:32,647","2024/07/06 17:59:32,647",,3,8694579276200,False,69752,,,,,,1,,ALPA SÜT 1 LİTRE,,,240599,2251,239832,0.0,0.0,20,20,False,20,True,,,False,,,1,
239785,VİVİDENT ALOE VERA48O7T,80763455,1,"2024/07/06 17:58:48,457","2024/07/06 17:58:48,457",,3,80763455,False,69705,,,,,,1,,VİVİDENT ALOE VERA,,,240552,2251,239785,0.0,0.0,18,18,False,18,True,,,False,,,1,
239883,VİVİDENT BOX SPEARMINT*KLEJA,80593874,1,"2024/07/06 21:50:48,277","2024/07/06 22:01:27,827",,3,80593874,False,69803,,,,,,1,,VİVİDENT BOX SPEARMINT*,,,240650,2251,239883,18.0,0.0,25,25,False,25,True,,,False,,,1,
239872,ZUBİZ BİRA 33 CL CAM3X11N,8690131923782,1,"2024/07/06 18:32:43,080","2024/07/06 18:32:43,080",,3,8690131923782,False,69792,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240639,2251,239872,8.0,0.0,22,22,False,22,True,,,False,,,1,
239880,ZUBİZ GELİBOLU 33 CL CAMWBGYE,8690131923775,1,"2024/07/06 21:50:48,177","2024/07/06 21:50:48,177",,3,8690131923775,False,69800,,,,,,1,,ZUBİZ GELİBOLU 33 CL CAM,,,240647,2251,239880,10.0,0.0,10,10,False,10,True,,,False,,,1,
239798,ÇİFTLİK YOGURT 500 GRNBMKI,8694580150388,1,"2024/07/06 17:58:48,637","2024/07/06 17:58:48,637",,3,8694580150388,False,69718,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240565,2251,239798,0.0,0.0,10,10,False,10,True,,,False,,,1,
239841,ZUBİZ BİRA 33 CL CAM6SW8O,8690131923775,1,"2024/07/06 18:01:53,803","2024/07/06 18:01:53,803",,3,8690131923775,False,69761,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240608,2251,239841,0.0,0.0,12,12,False,12,True,,,False,,,1,
239800,DİYARBEKİR SÜT 1 LİTREATVO9,8694580140075,1,"2024/07/06 17:58:48,653","2024/07/06 17:58:48,653",,3,8694580140075,False,69720,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240567,2251,239800,0.0,0.0,10,10,False,10,True,,,False,,,1,
239841,ZUBİZ BİRA 33 CL CAMDEYA1,8690131923775,1,"2024/07/06 18:01:53,803","2024/07/06 18:01:53,803",,3,8690131923775,False,69761,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240608,2251,239841,0.0,0.0,12,12,False,12,True,,,False,,,1,
239815,VİVİDENT ALOE VERAIYBTD,80763455,1,"2024/07/06 17:58:48,803","2024/07/06 17:58:48,803",,3,80763455,False,69735,,,,,,1,,VİVİDENT ALOE VERA,,,240582,2251,239815,0.0,0.0,20,20,False,20,True,,,False,,,1,
239838,ZUBİZ BİRA 50 CL CAMUWIGZ,8690131923799,1,"2024/07/06 18:00:54,970","2024/07/06 18:00:54,970",,3,8690131923799,False,69758,,,,,,1,,ZUBİZ BİRA 50 CL CAM,,,240605,2251,239838,0.0,0.0,20,20,False,20,True,,,False,,,1,
239788,DİYARBEKİR SÜT 1 LİTREB0WZR,8694580140075,1,"2024/07/06 17:58:48,493","2024/07/06 17:58:48,493",,3,8694580140075,False,69708,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240555,2251,239788,0.0,0.0,12,12,False,12,True,,,False,,,1,
239851,ALPA SÜT 1 LİTRE8EXYA,8694579276200,1,"2024/07/06 18:09:27,927","2024/07/06 18:09:27,927",,3,8694579276200,False,69771,,,,,,1,,ALPA SÜT 1 LİTRE,,,240618,2251,239851,0.0,0.0,14,14,False,14,True,,,False,,,1,
239860,AVŞAR FANTA 33 CL8NDBC,8690520580742,1,"2024/07/06 18:14:40,143","2024/07/06 18:14:40,143",,3,8690520580742,False,69780,,,,,,1,,AVŞAR FANTA 33 CL,,,240627,2251,239860,0.0,0.0,12,12,False,12,True,,,False,,,1,
239840,ALPA SÜT 1 LİTRENQ146,8694579276200,1,"2024/07/06 18:01:20,663","2024/07/06 18:01:20,663",,3,8694579276200,False,69760,,,,,,1,,ALPA SÜT 1 LİTRE,,,240607,2251,239840,0.0,0.0,20,20,False,20,True,,,False,,,1,
239790,DİYARBEKİR SÜT 1 LİTREA2AI6,8694580140075,1,"2024/07/06 17:58:48,527","2024/07/06 17:58:48,527",,3,8694580140075,False,69710,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240557,2251,239790,0.0,0.0,10,10,False,10,True,,,False,,,1,
239894,TANG LIMON ICECEK TOZUH7T7P,8684278458040,1,2024-07-08 13:00:25.300,2024-07-08 20:07:09.953,,3,8684278458040,False,69814,,,,,,1,,TANG LIMON ICECEK TOZU,,,240661,2251,239894,93.0,0.0,5.00,5.00,False,5.00,True,,,False,,,1,
239794,ZUBİZ BİRA 50 CL CAM4ICU1,8690131923799,1,"2024/07/06 17:58:48,593","2024/07/06 17:58:48,593",,3,8690131923799,False,69714,,,,,,1,,ZUBİZ BİRA 50 CL CAM,,,240561,2251,239794,0.0,0.0,20,20,False,20,True,,,False,,,1,
239805,ÇİFTLİK SÜT 1 LİTRELRE3W,8694580150357,1,"2024/07/06 17:58:48,700","2024/07/06 17:58:48,700",,3,8694580150357,False,69725,,,,,,1,,ÇİFTLİK SÜT 1 LİTRE,,,240572,2251,239805,0.0,0.0,17,17,False,17,True,,,False,,,1,
239826,ZUBİZ BİRA 50 CL CAMZ32KJ,8690131923799,1,"2024/07/06 17:58:48,913","2024/07/06 17:58:48,913",,3,8690131923799,False,69746,,,,,,1,,ZUBİZ BİRA 50 CL CAM,,,240593,2251,239826,0.0,0.0,20,20,False,20,True,,,False,,,1,
239887,SUPER MAYLO KAGIT HAVLU 12YYB9B,8698996008340,1,"2024/07/08 12:58:38,333","2024/07/08 19:13:15,003",,3,8698996008340,False,69807,,,,,,1,,SUPER MAYLO KAGIT HAVLU 12,,,240654,2251,239887,20.0,0.0,135,135,False,135,True,,,False,,,1,
239795,ÇİFTLİK YOGURT 1 KGK3SPN,8694580150395,1,"2024/07/06 17:58:48,607","2024/07/06 17:58:48,607",,3,8694580150395,False,69715,,,,,,1,,ÇİFTLİK YOGURT 1 KG,,,240562,2251,239795,0.0,0.0,15,15,False,15,True,,,False,,,1,
239786,ALPA SÜT 1 LİTREJBEDD,8694579276200,1,"2024/07/06 17:58:48,473","2024/07/06 17:58:48,473",,3,8694579276200,False,69706,,,,,,1,,ALPA SÜT 1 LİTRE,,,240553,2251,239786,0.0,0.0,10,10,False,10,True,,,False,,,1,
239882,VİVİDENT BOX EKSTRA NANELİ*JLBAB,80749660,1,"2024/07/06 21:50:48,240","2024/07/06 22:01:27,840",,3,80749660,False,69802,,,,,,1,,VİVİDENT BOX EKSTRA NANELİ*,,,240649,2251,239882,20.0,0.0,22,22,False,22,True,,,False,,,1,
239794,ZUBİZ BİRA 50 CL CAMWOZT3,8690131923799,1,"2024/07/06 17:58:48,593","2024/07/06 17:58:48,593",,3,8690131923799,False,69714,,,,,,1,,ZUBİZ BİRA 50 CL CAM,,,240561,2251,239794,0.0,0.0,20,20,False,20,True,,,False,,,1,
239855,ALPA SÜT 1 LİTRE3DN6B,8694579276200,1,"2024/07/06 18:12:37,650","2024/07/06 18:12:37,650",,3,8694579276200,False,69775,,,,,,1,,ALPA SÜT 1 LİTRE,,,240622,2251,239855,0.0,0.0,16,16,False,16,True,,,False,,,1,
239850,DİYARBEKİR SÜT 1 LİTREPA2A2,8694580140075,1,"2024/07/06 18:06:40,297","2024/07/06 18:06:40,297",,3,8694580140075,False,69770,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240617,2251,239850,0.0,0.0,16,16,False,16,True,,,False,,,1,
239830,AVŞAR FANTA 33 CLMSUQ7,8690520580742,1,"2024/07/06 17:59:32,623","2024/07/06 17:59:32,623",,3,8690520580742,False,69750,,,,,,1,,AVŞAR FANTA 33 CL,,,240597,2251,239830,0.0,0.0,20,20,False,20,True,,,False,,,1,
239878,DİYARBEKİR SÜT 1 LİTRE1DS5D,8694580140075,1,"2024/07/06 20:51:28,660","2024/07/06 21:08:26,870",,3,8694580140075,False,69798,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240645,2251,239878,10.0,0.0,17,17,False,17,True,,,False,,,1,
239832,ALPA SÜT 1 LİTREJB2OS,8694579276200,1,"2024/07/06 17:59:32,647","2024/07/06 17:59:32,647",,3,8694579276200,False,69752,,,,,,1,,ALPA SÜT 1 LİTRE,,,240599,2251,239832,0.0,0.0,20,20,False,20,True,,,False,,,1,
239832,ALPA SÜT 1 LİTREDQNPX,8694579276200,1,"2024/07/06 17:59:32,647","2024/07/06 17:59:32,647",,3,8694579276200,False,69752,,,,,,1,,ALPA SÜT 1 LİTRE,,,240599,2251,239832,0.0,0.0,20,20,False,20,True,,,False,,,1,
239808,ÇİFTLİK YOGURT 1 KGOF8AS,8694580150395,1,"2024/07/06 17:58:48,723","2024/07/06 17:58:48,723",,3,8694580150395,False,69728,,,,,,1,,ÇİFTLİK YOGURT 1 KG,,,240575,2251,239808,0.0,0.0,17,17,False,17,True,,,False,,,1,
239898,KARAMELCE KREMA YER FISTIK 400 GR6MTF0,8690120131290,1,2024-07-09 09:43:28.293,2024-07-09 09:48:47.440,,3,8690120131290,False,69818,,,,,,1,,KARAMELCE KREMA YER FISTIK 400 GR,,,240665,2251,239898,6.0,0.0,0.00,0.00,False,0.00,True,,,False,,,1,
239806,ALPA SÜT 1 LİTREG8FIE,8694579276200,1,"2024/07/06 17:58:48,707","2024/07/06 17:58:48,707",,3,8694579276200,False,69726,,,,,,1,,ALPA SÜT 1 LİTRE,,,240573,2251,239806,0.0,0.0,10,10,False,10,True,,,False,,,1,
239854,DİYARBEKİR SÜT 1 LİTREX6F27,8694580140075,1,"2024/07/06 18:12:37,023","2024/07/06 18:12:37,023",,3,8694580140075,False,69774,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240621,2251,239854,0.0,0.0,20,20,False,20,True,,,False,,,1,
239863,ZUBİZ BİRA 33 CL CAM49BM0,8690131923775,1,"2024/07/06 18:18:58,417","2024/07/06 18:18:58,417",,3,8690131923775,False,69783,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240630,2251,239863,0.0,0.0,18,18,False,18,True,,,False,,,1,
239873,AVŞAR FANTA 50 CL CAM3XKL8,8690520580897,1,"2024/07/06 18:32:50,407","2024/07/06 18:32:50,407",,3,8690520580897,False,69793,,,,,,1,,AVŞAR FANTA 50 CL CAM,,,240640,2251,239873,8.0,0.0,20,20,False,20,True,,,False,,,1,
239796,ALPA SÜT 1 LİTRE0V18U,8694579276200,1,"2024/07/06 17:58:48,617","2024/07/06 17:58:48,617",,3,8694579276200,False,69716,,,,,,1,,ALPA SÜT 1 LİTRE,,,240563,2251,239796,0.0,0.0,15,15,False,15,True,,,False,,,1,
239781,ALPA SÜT 1 LİTRE924YO,8694579276200,1,"2024/07/06 17:58:48,417","2024/07/06 17:58:48,417",,3,8694579276200,False,69701,,,,,,1,,ALPA SÜT 1 LİTRE,,,240548,2251,239781,0.0,0.0,12,12,False,12,True,,,False,,,1,
239838,ZUBİZ BİRA 50 CL CAMZZKDG,8690131923799,1,"2024/07/06 18:00:54,970","2024/07/06 18:00:54,970",,3,8690131923799,False,69758,,,,,,1,,ZUBİZ BİRA 50 CL CAM,,,240605,2251,239838,0.0,0.0,20,20,False,20,True,,,False,,,1,
239828,AVŞAR FANTA 33 CLNMSQP,8690520580742,1,"2024/07/06 17:58:48,930","2024/07/06 17:58:48,930",,3,8690520580742,False,69748,,,,,,1,,AVŞAR FANTA 33 CL,,,240595,2251,239828,0.0,0.0,12,12,False,12,True,,,False,,,1,
239866,FİYAT ETİKETİ 38*19 MMI8J94,222,1,"2024/07/06 18:31:19,070","2024/07/06 18:31:19,070",,3,222,False,69786,,,,,,1,,FİYAT ETİKETİ 38*19 MM,,,240633,2251,239866,6.0,0.0,20,20,False,20,True,,,False,,,1,
239889,AVSAR GAZOZJW3AT,8681349030297,1,"2024/07/08 12:58:38,430","2024/07/08 13:04:17,250",,3,8681349030297,False,69809,,,,,,1,,AVSAR GAZOZ,,,240656,2251,239889,8.0,0.0,0,0,False,0,True,,,False,,,1,
239881,VİVİDENT KLASİK NANELİ2X0B3,80959600,1,"2024/07/06 21:50:48,207","2024/07/06 21:50:48,207",,3,80959600,False,69801,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240648,2251,239881,21.0,0.0,22,22,False,22,True,,,False,,,1,
239844,DİYARBEKİR SÜT 1 LİTREKJWKO,8694580140075,1,"2024/07/06 18:03:29,793","2024/07/06 18:03:29,793",,3,8694580140075,False,69764,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240611,2251,239844,0.0,0.0,16,16,False,16,True,,,False,,,1,
239868,VİVİDENT ALOE VERAR8W5V,80763455,1,"2024/07/06 18:32:30,250","2024/07/06 18:32:30,250",,3,80763455,False,69788,,,,,,1,,VİVİDENT ALOE VERA,,,240635,2251,239868,12.0,0.0,26,26,False,26,True,,,False,,,1,
239854,DİYARBEKİR SÜT 1 LİTREKZRV7,8694580140075,1,"2024/07/06 18:12:37,023","2024/07/06 18:12:37,023",,3,8694580140075,False,69774,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240621,2251,239854,0.0,0.0,20,20,False,20,True,,,False,,,1,
239833,ÇİFTLİK YOGURT 500 GR9V1PX,8694580150388,1,"2024/07/06 17:59:32,667","2024/07/06 17:59:32,667",,3,8694580150388,False,69753,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240600,2251,239833,0.0,0.0,15,15,False,15,True,,,False,,,1,
